20130802164123900,1053,00:00.0,1600,2,0,Cerrada.,1,0,20130802164131300,1,20130802164202000
20130802164141600,1056,00:00.0,1600,2,0,Abierta.,1,0,20130802164155500,1,20130802164202100
20130802164157000,1064,00:00.0,1600,2,0,Cerrada.,1,0,20130802164202300,1,20130802164247200
20130802164206800,1059,00:00.0,1600,2,0,Abierta.,1,0,20130802164212200,1,20130802164247200
20130802170526100,1008,00:00.0,1655,2,2.4,dos compuertas abiertas a 0.20,1,0,20130802170559400,1,20130802170649600
20130802170612000,1010,00:00.0,1700,2,2225.94,sin bombeo,1,0,20130802170627600,1,20130802170649600
20130802170640000,1057,00:00.0,1700,2,2225.79,bombeo de 8 m3,1,0,20130802170657700,1,20130802170735000
20130802170716800,1014,00:00.0,1700,2,2189.82,bombeo de 2 m3,1,0,20130802170733800,1,20130802170818800
20130802171018900,1058,00:00.0,1700,2,2223.79,Cerrada.,1,0,20130802171027200,1,20130802171117800
20130802171322000,1054,00:00.0,1700,2,0,sin bombeo,1,0,20130802171332700,1,20130802171418900
20130802171334900,1011,00:00.0,1700,2,2225.94,Abierta.,1,0,20130802171348000,1,20130802171418900
20130802171350000,1055,00:00.0,1700,2,3.2,compuertas cerradas,1,0,20130802171408200,1,20130802171418900
20130802180108800,1013,00:00.0,1800,2,2225.5,BOMBEO DE 6.0 M3/S,1,0,20130802192639500,1,20130802192725000
20130802180150500,1062,00:00.0,1800,2,2223.65,SIN BOMBEO,1,0,20130802192655300,1,20130802192725000
20130802180209300,1061,00:00.0,1800,2,0.1, 3 compuertas a 0.50 m,1,0,20130802192850000,1,20130802192940100
20130802180259300,1052,00:00.0,1800,2,2223.4,"Abiertas, sin bombeo",1,0,20130802193020200,1,20130802193109800
20130802180333100,1005,00:00.0,1800,2,2.15,Abierta.,1,0,20130802180340600,1,20130802180348000
20130802180348900,1008,00:00.0,1800,2,1.8,dos compuertas abiertas a 0.20,1,0,20130802180425700,1,20130802180433000
20130802180436400,1010,00:00.0,1800,2,2225.94,sin bombeo,1,0,20130802180450500,1,20130802180517900
20130802180507500,1058,00:00.0,1800,2,2223.78,Cerrada.,1,0,20130802180519700,1,20130802180602800
20130802180526400,1057,00:00.0,1800,2,2225.76,bombeo de 8 m3,1,0,20130802180549000,1,20130802180602800
20130802180718800,1054,00:00.0,1800,2,0,sin bombeo,1,0,20130802180733500,1,20130802180817800
20130802180735600,1011,00:00.0,1800,2,2225.95,Abierta.,1,0,20130802180746000,1,20130802180817800
20130802180748200,1055,00:00.0,1800,2,3.2,compuertas cerradas,1,0,20130802180802300,1,20130802180817800
20130802180832100,1001,00:00.0,1800,2,3.6,bombeo de un equipo,1,0,20130802180854900,1,20130802180903700
20130802181241200,1002,00:00.0,1812,2,3.5,.,1,0,20130802181250000,1,20130802181309300
20130802181251500,1019,00:00.0,1810,2,2.5,.,1,0,20130802181309100,1,20130802181354000
20130802181310200,1016,00:00.0,1810,2,2.5,.,1,0,20130802181321700,1,20130802181354000
20130802181323200,1018,00:00.0,1800,2,4,.,1,0,20130802181335200,1,20130802181354100
20130802181336700,1021,00:00.0,1810,2,4.5,.,1,0,20130802181348600,1,20130802181439000
20130802181411200,1017,00:00.0,1810,2,3.1,.,1,0,20130802181423300,1,20130802181439100
20130802181424900,1020,00:00.0,1810,2,0.6,.,1,0,20130802181434700,1,20130802181524100
20130802181732000,1004,00:00.0,1800,2,0.62,Abierta.,1,0,20130802205852900,1,20130802205941200
20130802182142100,1039,00:00.0,1816,2,0.25,.,1,0,20130802182204100,1,20130802182254100
20130802182210000,1043,00:00.0,1816,2,1.27,.,1,0,20130802182224900,1,20130802182254100
20130802182230800,1045,00:00.0,1816,2,2.03,.,1,0,20130802182246000,1,20130802182254100
